,0
597,"𝐴𝑏𝑟𝑎
@abrakalevra
·
30 Eyl 2023
@SuperYardim
 kaliteli hizmet diye ev interneti satan, sonrada müsterisi umrunda olmayan, teknik servisi olmayan, hic bir şeye faydasi olmayan müsteri temsilcileri ile tam bir fiyaskosunuz! Bu kadar ilgisiz olunmaz yazık gercekten #turkcell
1
24"
598,"cenk miri
@cenkmiri
·
10 Ara 2023
@SuperYardim
 faturaya %300 zam yaptınız üstüne bir de interneti vermiyorsunuz. Sıkıntı varmış internet ertesi gün gelecekmiş!
12"
599,"OzgurChee
@OzgurChe34
·
7 Eki 2023
@SuperYardim
 Daha öncede şikayetçi olmama ve çözüm bulacaklarını taahhüt etmelerine rağmen sorunum devam ediyor. Firmanın kendince çözümü 50Mbit parası ödeyen bana 10Mbit internet hızı sunmak oldu. Sonrasında çözüldü deyip kaydı kapattılar.
2
26"
600,"Serdar Hakan Akademi
@SerdarHakan
·
23 Ara 2023
@SuperYardim
 Bende 1000 mbit internet istiyorum yardimci olurmusunuz ?
1
23"
601,"Aycan Yasin Kurt
@gzdaycn
·
12 Ara 2023
@SuperYardim
 şu anda izmir konak cankaya bölgesinde İnternet erişimi sağlanamıyor
329"
602,"ALTINTAŞ
@07altintas
·
3 Ara 2023
@SuperYardim
 adlı kişiye yanıt olarak
İnsanlarla dalga mı geçiyorsunuz kampanyam nasıl TV+ olabilir .Burada nerede yazıyor böyle bir madde ? Daha sonra müşteri hizmetleriniz arayip taahhütünüz 24 ay olsun 380 tl olsun diye aradılar kabul ettim. Ne dediğiniz hakkında bilginiz yok göz göre göre aklımla alay ediyorsunuz
1
1
428"
603,"Emre Çimen
@emrecimens94
·
3 Eki 2023
@SuperYardim
 dün sabah kesilen internetimiz, akşama geleceği söylendi 2. gün oldu hala yok! Uygulamadan teknik hata var deyince 5 saate kadar çözülür yazıyor. Dün de öyle yazıyordu 24 saat geçti!!
1
15"
604,"T
@tunatw_
·
22 Eyl 2023
@SuperYardim
, bulunduğum adreste ttnet ve kablonet fiber altyapı hizmeti veriyor. İkisine de mesafeliyim ancak fiber altyapıları var, superonline'a yakınım ancak fiber altyapı yok.. Fiber altyapı için nasıl bir yol izlemeliyim?
1
150"
605,"onur sarican
@saricanonur
·
29 Oca
@SuperYardim
 günlerdir yine internetimiz yok, arıza için destek yok
1
14"
606,"osman
@osmkbskl
·
19 Eki 2023
@SuperYardim
 daha bugün guncelledim 100mb e neden ucretini odedigim hizi alamiyorum? Ucretini odedigim hizi almak istiyorum yoksa yasal yollardan tahattumu iptal ettirecegim
3"
607,"Feride Sahin
@SahinFeride
·
3 Ara 2023
@SuperYardim
 paket seciyorum kampanyam bitti diye. Bana hic acmadigim internet ve tv icin 1042 lira fatura gonderiyorsunuz? Bu nasil bir sey? Ben o zaman neden online islem yapiyorum #turkcell
1
63"
608,"DB
@danyelbyksk_
·
18 Kas 2023
@SuperYardim
 merhaba, taşınacağımız bina da sadece turk telekom alt yapısı var, yeni binaya ne zaman alt yapı gelir, bunun için ne yapmamız gerekiyor ?
1
18"
609,"sabali
@s_ist_s
·
31 Eki 2023
@SuperYardim
 @Turkcell
 size ödediğim faturalar #zehirzıkkım olsun, her ay aynı şekilde sistemli internet sorunu mu olur
25"
610,"Mehmet Yazıcı @GAKGOŞ@
@myazici2323
·
13 Kas 2023
@SuperYardim
 adlı kişiye yanıt olarak
Berbat bir hizmet anlayınışınız var. 1 aydır internetimide sürekli kesintiler var ama zerre ilgilenen yok. günde 3 defa sizi arıyorum, 3 defa cihaz açıp kapatarak internetimin gelemsini sağlamaya çalışıyorum. ancak tek ilgilenen yok. Rezalet
1
9"
611,"ALTINTAŞ
@07altintas
·
3 Ara 2023
@SuperYardim
 adlı kişiye yanıt olarak
Kampanyaya gelen arkadaşlar tabiri caizse beni dolandırdı o zaman? Şuan ki kampanyam değişti Galaxy Buds2 kampanyası oldu ve sabit 380 tl ödeme durumum oldu cayma durumum oluyor mu? İptal etmek istersem ne kadar bi ücret Ödemiş oluyorum hizmeti kullanmak istemiyorum
2
1
82"
612,"Ajšenur MURIC
@seyyahaise
·
25 Eki 2023
@SuperYardim
 Merhaba ben Ümraniye Şengüller Atatürk mah Ümraniye iş hanı no 67/ turkcell bayisinden ismi Öznur olan şahıstan eskiyi getir yeniyi götür kampanyası ile iki cihaz verip iki cihaz aldım. cihazları erken ödeyerek kapatmak istediğimde benden alınan iki cihazdan birinin+
1
57"
613,"GünerYonel
@GunerYonel
·
22 Eyl 2023
@SuperYardim
 adlı kişiye yanıt olarak
Komiksiniz.Yaşlı babam 6 Kasım'da vefat etti. Son faturasını ödedim. Başka işlem gerekiyor mu dedim. Hayır otomatik olarak kapanır dendi. Bugün, kardeşime mesaj yollayarak 10 ay önce vefat etmiş insan adına 200 tl ödeme alınmış. Bu kepazeliği derhal düzeltin, o parayı iade edin
1
44"
614,"Recep Kalaycı
@recepklyc
·
10 Oca
@SuperYardim
 mutlu değilim internetimi taşıdım rezillik yaşıyorum. Kurulum yapıldı internetim aktif olmadı. Resmen çıldırmak üzereyim
1
1
16"
615,"esra’cım
@whorichlove
·
6 Ara 2023
@SuperYardim
  Bu şirketler nasıl kazanıyor işte böyle.Kullanamadığım internetin bedelini ödeyerek
Birde problem yokmuş binaya gelen kabloda sıkıntı varmış elektrikçi çağırcakmışım yalana gel.Siz kurarken internetçimi vardı.? Ki zaten oda bizlik değil dedi.Son 22gün asla yenilemem
1
95"
616,"Emre
@ECS44
·
24 Ara 2023
@SuperYardim
 internet pişmanlıktır 1 aydır sayısız alt yapı arızası ve müşteri ilişkilirinin müşteri memnuniyeti üzerinden internet bile sağlamaması arızalar tüketici sorunu değil seninle türktelekom sorunu sadaka değil parası ile çözüm istiyorum.
2
1
97"
617,"onur sarican
@saricanonur
·
26 Oca
@SuperYardim
  bağlantı sorunu yaşıyoruz destek rica ederiz, aralık ayında da benzer sorun yaşamıştık, işyerinde sorunlar yaşıyoruz acillllll dönüş rica ederiz-İzmir
1
14"
618,"Ebru
@civan_ebru
·
12 Kas 2023
@SuperYardim
 iyi akşamlar, devamlı bağlantımız kopuyor defalarca sorun ilettim lütfen kesin bir çözüm bulur musunuz yoksa yarın aboneliğimi sonlandırın!
3"
619,"utangac adam
@utangacadam32
·
18 Ara 2023
@SuperYardim
 9 yıllık birlikteliğimiz bitti bitecek yokmu güzel bir fırsatınız 
@turksatkablo
 internet paketleri aklımı çeldi çelecek yine 9 yıllık ilişkimizi düşünerek size. Bir sorayım dedim varmı güzel bir paket 10 yılımıza girelim 
@Turkcell
 @TurkcellHizmet
1
45"
620,"GüneşinOğlu
@Acetahin03
·
7 Ara 2023
@SuperYardim
 Sayın yetkililer bir sorunmu var bugün mesaj alamıyor. Salla kazan yaptım ona bile mesaj gelmedi. Yurtdışına yaşıyorum Belçika GSM operatörleri bir sorunmu var.ilginize hayırlı geceler.
1
103"
621,"Mehmett
@hayatt17206001
·
4 Ara 2023
@SuperYardim
 Bu ne rezalettir alt yapı hizmeti ile övünerek geldiniz abone oldum daha ilk gun internet arızalandı ve 4 saattir bir türlü çözemediler. İlk günden pişman ettirdiniz. Home office çalışanları mağdur ettiğinizin farkında msnz? 
@TurkcellHizmet
 ?
1
11"
622,"Ümit
@umittemur
·
12 Kas 2023
@SuperYardim
 İnternet sürekli donuyor ama. Hesapta fiber aldık
1
24"
623,"ufukovski
@north_horizon
·
13 Ara 2023
@SuperYardim
 7 Aralık 2023 Perşembe gününden beri fiber internet hizmeti alamıyorum. Çağrı merkezi arıza kaydı açmaktan öte bir şey yapmıyor. Saha teknik destek ekibi eve bile uğramadan çözdük diyor. Bu sabah saat 8 de gelen internet bu akşam yine saat 8 de gitti.
1
11"
624,"M. Hanifi ÇELENK
@hanificelenk
·
3 Ara 2023
@SuperYardim
 adlı kişiye yanıt olarak
Ben kaç aydır Superonline ekibinizi bekliyorum bir türlü gelmiyor. Hizmet anlayışınız sıfır. 
@BTKgovtr
 ya bile şikayet bildirdim. İlgilenen yok. Çözülmeyen şikayet kapatılıyor
@tcbestepe
 @iletisim
38"
625,"Sıla
@Cinarsila4
·
17 Kas 2023
@SuperYardim
 günlerdir Superonline kablo değişimi için bekleyip duruyoruz. Verilen randevu saatlerine uyulmuyor. Kablo değişimi için çalıştırdığınız elemanlarınızın gevşekliğinden ve  tavrından hiç memnun kalmadım. Hizmetinizin ne kadar vasatlaştığını bilmenizi isterim
1
31"
626,"Meryem Dila
@Meryemdilaa
·
26 Eyl 2023
@SuperYardim
 @Turkcell
 @TurkcellHizmet
 @TcellPlatinum
 aksaklik sonucunda verdigim ileri tarihli taahhut iptal edilmis ve simdi x2 kati fiyatli baska bir paket bana oneriliyor. COK UZULEREK SOYLUYORUM KI MAALESEF ESKI TURKCELL VE SUPERONLINE HIZMETLERI UCMUS GITMIS, (5)
54"
627,"eren
@erenhaydan_1453
·
23 Eyl 2023
@SuperYardim
 @Turkcell
 internetten taahhüt yükseltme hakkı verip, sonrasında yükseltmeyi onaylamıyorsunuz. Bu ne ciddiyetsizlik.
1
26"
628,"Özlem Vural
@Akszlm
·
6 Oca
@SuperYardim
 @Turkcell
 @TURKCELLSUPERO3
 @TurkcellHizmet
 @TurkcellHizmet
 @AliTahaKoc
 merhaba 2 gündür evde internet yok. Nedenini bilmiyoruz. 8.kez çağrı merkezi ile görüştüm ve sizi arayacağız diyerek 8.kez telefonu kapattılar. İnternet yoksa iş yok ödev yok. Wat ken ay du for yu
1
38"
629,"Yigit
@ICDeddBirds
·
22 Ara 2023
@SuperYardim
 neden neden neden hizim bu kadar dusuk??
1
41"
630,"halil ibrahim horoz
@halil4272446
·
20 Kas 2023
@SuperYardim
 adlı kişiye yanıt olarak
Arıza kaydı için ekiplerinizle sözleşiyoruz ama ekipleriniz arıza kaydını oluşturduğunu söyleyip oluşturmuyorlar ve işimizi gücümüzü bırakıp randevu saatinde evde oluyoruz arayınca da kaydınız yapılmadı cevabını alıyoruz
1
31"
631,"Çağrı Mert ÖGE
@cagrimertoge
·
9 Eki 2023
@SuperYardim
 15 gün içersinde 4.kez gün boyu internet kesintisi yaşatıp anlayışımız için teşekkür etmeniz son derece sinir bozucu. İnternet hizmetini veremeyip parasını almanız da ayrı şikayet konusu. #superonlineabonelikiptali
2
81"
632,"Ottoman
@Ottoman9799
·
2 Kas 2023
@SuperYardim
 @TurkcellHizmet
 @Turkcell
 @AliTahaKoc
 
Evimin internet arızasının evin iç kısmındaki tesisattan olduğu söylenilmiştir. Ev içi tesisatı kontrol ettirdim bi sorun yok. Benim internetim bağlantımı düzeltinnn lütfenn
21"
633,"Hsbctn
@hsb__ctn
·
10 Ara 2023
@SuperYardim
 @TurkcellHizmet
 bi yorum yapmak ister misiniz?
1
397"
634,"Yusuf'u Kaybettim
@YusufEducated
·
5 Eki 2023
@SuperYardim
 adlı kişiye yanıt olarak
Keşke başvurudan önce twitter page baksaydım. Bu kadar pişman olanı gördükten sonra eyvah banada yazık oldu dedim
2"
635,"Dendalium
@dendalium
·
22 Eyl 2023
@SuperYardim
 Superbox başvurusu yaptım geçen gün hâlâ kurmak için arayan soran olmadı. Yardımcı olur musunuz yoksa başka firmayla mı görüşelim?
1
22"
636,"banu zafer
@banuzaferr
·
27 Eki 2023
@SuperYardim
 günlerdir internetimiz yok. Hiçbir işlem yapılmadan sorununuz cozumlenmistir mesajı alıyorum defalardir. Superonline maceramizin sonuna doğru yaklaştık sanırım. Bu kadar kısa sürmesini beklemiyordum itiraf edeyim. Daha da kapımıza gelmeyin küfür ederim! 
@SuperYardim
1
32"
637,"Meyle&Neyle
@Meyle_Neyle
·
18 Oca
@SuperYardim
 500 mbit İnternetle böyle olabilir mi? 350 tl modem parası verdim. Yeni abonelik yaptım!!!
1
25"
638,"Adilcan Balcıoğlu
@adilcanblcioglu
·
8 Kas 2023
@SuperYardim
 @Turkcell
 haram olsun verdiğim para. Ne müşteri hizmetleriniz telefona bakıyor ne internetiniz çekiyor
1
16"
639,"eliföctc
@elfbrensel
·
9 Kas 2023
@SuperYardim
 4 günlük superonline kullanıcısıyım. Apartmanda başkasının hattına söküp benimkini takmak nasıl oluyor. Arıza kaydı oluşturdum. Sabah bana bunu bilgiyi veren Türk Telekomdan arkadaş tekrar geldi zaten bana olacakları anlattı. Dediği gibide oldu.
1
54"
640,"DERYA
@Dertuna1979
·
29 Oca
@SuperYardim
 adlı kişiye yanıt olarak
Bugün tam 8 gündür internetimiz yok.kablolar koparildi.turktekom bizi mağdur ettigi için size geçtik oysaki ve en erken 3 subat diyorsunuz tatilim sayenizde zehir oldu yer sanliurfa refahiye mah
44"
641,"Esra Şimşek
@Esraa_Simsek
·
6 Eki 2023
@SuperYardim
 adlı kişiye yanıt olarak
Bir haftadır internetimiz yok. Gerçekten rezalet. Defalarca aradık ne gelen var ne giden. Herkes duysun bilsin Turkcell superonline pişmanlıktır! Dağ başındz değiliz, İstanbuldayız. bi teknik servis gönderip sorunu çözemediler. Hep oyalama çözüm sıfır!!
1
53"
642,"Apocalypse
@p0ca1ypse
·
25 Eki 2023
@SuperYardim
 

Yalansın superonline :) 30 dk hatta adam bekletilirmi .
1
109"
643,"ALTINTAŞ
@07altintas
·
3 Ara 2023
@SuperYardim
 adlı kişiye yanıt olarak
Fakat şöyle bir tutarsızlık var Türkiye’deki her insan gibi detayları incelemeden imza attım tamamdır bu durum kabul fakat benim SS attığım fotodaki kampanyada TV+ detayı yok o yüzden bu pakete başvurdum kuruluma gelen arkadaşlar bana EK paket mi satmış oluyor bu durumda?
1
986"
644,"ozanka
@ozanka
·
22 Eyl 2023
@SuperYardim
 evler ışık hızinda diye slogan atmakla olmuyor !!!!! 12 saat kesinti ne demek superonline!!!!! Ustelik zahmet edip muhatap da olmuyorsunuz müşteriyle! Fatura düzenlerken 30gün üzerinden düzenlemeyi biliyorsunuz ama!!!!!
2
270"
645,"kral
@kral1en
·
23 Kas 2023
@SuperYardim
 @Turkcell
 Alt yapı ve port olmadığından dolayı abonelik fesih işlemleri için evrak göndermeme rağmen müşteri temsilciniz 3 bin tl bir cayma bedelinden bahsediyor.  Ticaret bakanlığının ilgili yönetmeliğinde bu durum açıkça belirtilmiştir. ücret talep edemezsiniz.
1
25"
646,"hknylmz
@hakanylmz31
·
14 Oca
@SuperYardim
 adlı kişiye yanıt olarak
Merhaba, zaten fiber superonline paket kullanıyorum yaşadığım müstakil evde. Evin içerisine gelen kablo bakır diye biliyorum ev içerisine kadar nasıl fiber altyapı alabilirim?
1
76"
647,"mehlika karakaya
@mehlikaataer
·
11 Eki 2023
@SuperYardim
 superonlne tv kullanmaktayım ama son zamanlarda baglantı sorunu yasıyoruz en az bes dak da acılıyor tv
1
8"
648,"Emir Ömer Keleş
@EmirmerKele1
·
20 Kas 2023
@SuperYardim
 6ekimden beri aboneliğim 50 mbit olmasına rağmen 5 mbit hız verebilen firmanızı kutluyorum. Acaba sorunu daha ne kadar çözmeyeceksiniz
5"
649,"Figen Civan
@figencivan1
·
18 Oca
@SuperYardim
 ben sizin kadar berbat müşteri hizmetleri çalışanları ve internet hizmeti görmedim 
Sorunun ne olduğunu anlamaları için 8 kişiye aktardılar hala telefondayım beni şimdi de ana menüye attılar 45 dk dır telefondayım pes diyorum
12"
650,"Huseyin OZDAL
@ozd_huseyin
·
7 Kas 2023
@SuperYardim
 adlı kişiye yanıt olarak
Aramalarımda Müşt hizm ısrarla bağlanmıyor. 2 adresimde TTnet ve Spronline var. Bilgisayarımla TTnette sorun yaşamazken Sizde 3-4dk arayla sık kopmalar ve bir daha bağlan demeden bağlanamıyorum. Acil dönüş ltfn? Dün sinyallerime bakmışzsınız, TTnette hiç kopma yokken sizde var.
1
28"
651,"@gunduzgecesonb1
·
2 Ara 2023
@SuperYardim
 adlı kişiye yanıt olarak
53469815 numarali aboneliğime 402,40 tl fatura kesmişsiniz sadece yalın internet ve modeminizi kullanıyorum bugun öğrendim tv paketi dahilmiş haberim bile yok 1 yıldır hiç tv paketinizi kullanmadım ama parasını ödemişim imzaladığım bir sözleşme yok. Ne yapmayı düşünüyorsunuz?
1
9"
652,"torrick
@torrick14
·
30 Kas 2023
@SuperYardim
 yarım saatte bir kesilirsin chesscomda bile disconnect yedirirsin canlı yayınlarda sorun verirsin birader pardon da sen ne sikime yararsın?
8"
653,"Fs
@Fuat6645
·
2 Ara 2023
@SuperYardim
 
25 temuzdan bu zamana kadar eşimin adına olan internet abonelik işlemini taşınmış olduğumuz şehirde alyapi olmadigi için iptal süreci baslattik fakat atigimiz evraklar gotemiyoruz bahanesiyle bugün itibariyle 2000 TL fatura yolandi anlaşılan 2000ver kurtul poltikasi
1
13"
654,"Oz
@OzlemKutlu5
·
8 Ara 2023
@SuperYardim
 abonelik iptal işlemi yaparken bilmem kaç yıllık modemi sizin belirttiğiniz adrese götürmemizi neden istiyorsunuz? Böyle saçma birşeyi yapmaya kimin zamanı olabilir. Kullanılmayacak artık teknolojik olarak bile geri kalmış bir modemi bu şekilde geri istemek neden?
2
46"
655,"erdalaslan
@erdalaslan16
·
21 Eki 2023
@SuperYardim
 dün 17:00 ekipleriniz oturduğum binada çalışma yaptı.O saaten beri internet hizmetini alamıyoruz ivedilikle çözüm bekliyorum
5"
656,"su_oz
@eloz_
·
20 Eyl 2023
@SuperYardim
 son 15 gündür internet problemi yaşıyorum.belli saatlerde özellikle kesinti oluyor.Problemi çözmenizi bekliyorum.tsk
1
25"
657,"Ali Yerlikaya
@aliyerlikaya_
·
29 Eyl 2023
@SuperYardim
 @TurkcellHizmet
 @Turkcell
 abonelik tahuut yenileme icin evime gelen bayiiniz adima 2.aboneligi aciyor oturmadigim ve ikamet etmedigim beylikduzune aciyor nasil acar bayiileriniz bizlerimi dolandiriyor ???
1 B"
658,"Emine Tuna Hasköylü
@Eminaaaanim
·
8 Oca
@SuperYardim
 Daha öncesinde ağır aksak hizmet sunan ev internetimiz 7.1.24 tarihinde tamamen kesildi. Yardım kaydı için aradık ancak personelinizin çağrı açtığını söylemesine rağmen, çağrı açmadığını bugün farkettik. Bugün konuştuğum personelleriniz ise sistemsel sorun nedeni ile
2
75"
659,"meto
@metin4ytar
·
24 Kas 2023
@SuperYardim
 ben anlayış falan göstermiyorum arkadaşım benim internetin ne diye kesiliyo
8"
660,"Deniz Yurttaş
@denisyurttas
·
2 Kas 2023
@SuperYardim
 bugun superonline aradı ve yüzüme kapattı bu bir akış mı? Çağrıda küfür yok hakaret yok tartışma bile yok müşteri temsilciniz vermen gereken bilgi verdim görüşmeyi sonlandırıyorum diyip kapattı???
1
28"
661,"Erdal AKGÜL
@edoo_41
·
4 Oca
@SuperYardim
 Tüketiciyi yanıltıcı hareketler, böylesine kurumsal bir firmaya yakışmaz. Ses kayıtlarımın incelenip yansıtılan servis ücretinin geri çekilmesini talep ediyorum.
1
28"
662,"xavierhalludba
@xavierhalludba
·
28 Ara 2023
@SuperYardim
 bi internet veremediniz eve yazıklar olsun. Daha 2. ayda arızayla karşılaşıp aptalca politikanız yüzünden iptal ediyorum. Ama tüketici hakem heyetine başvurup yapacağım bunu. Hakkınızda hiçbir platformda 1 tane güzel yorum yok.
23"
663,"ʀᴀᴅɪᴏ ʟɪᴠᴇ ɪsᴛᴀɴʙᴜʟ ®
@onairistanbul
·
19 Oca
@SuperYardim
 Beylikdüzü bölgesinde neden internet yok
1
22"
664,"burak
@belkoca
·
17 Oca
@SuperYardim
 @TurkcellHizmet
 muhteşem internet hizmetiniz yine bitik durumda acaba bu sefer sebebi nedir??
1
15"
665,"çakılı defans ®
@cakilidefans
·
28 Ara 2023
@SuperYardim
 Evime TV+ aldım çocuğum YouTube'dan eğitim videoları izleyebilsin diye..Gelen kutuda youtube açılmıyor..Müşteri temsilcisini aradım,bazı cihazlar uyumsuzmuş, açılmıyormuş..böyle bişey olabilir mi ya?şikayet edeceğim,ayıptır!
1
1
31"
666,"Bora senturk
@bborasenturk
·
5 Ara 2023
@SuperYardim
 19.30 dan beri olan yardım talebimiz halen cevaplanmadı
1
3"
667,"Adem
@Adem_3437
·
4 Ara 2023
@SuperYardim
  Yıl 2024 olmuş ariza sebebi ile 4 gündür hizmet alamıyoruz. 4 gündür çözüm bulunamayan giderilemeyen arızayı ve teknik ekibinizi inanın çok merak ediyorum. Hergun çözüm için verilen saatler bakalım daha ne kadar sürecek. Vizyonunuzu ayakta alkışlıyorum... 
1
13"
668,"anonymus
@anonymu21394291
·
10 Ara 2023
@SuperYardim
 adresimde 12 saattir internet yok,destek lütfen.
7"
669,"servet
@HolotonikS
·
30 Ara 2023
@SuperYardim
 adlı kişiye yanıt olarak
İnternet bağlantı problemi yaşıyorum İzmir’de 3 aydır faturasını ödediğim superonline bağlanamıyorum süperonline pişmanlıktır
2
138"
670,"Hatice Oruç
@HaticeOru19
·
2 Eki 2023
@SuperYardim
 cuma gümünden beri internetimiz yok defalarca aramamıza rağmen dönüş olmadı abone olurken anında geldiniz şimdi hiç bir destek yok yazıklar olsun size ödediğimiz paralar gerekirse iptal edip size ödeyeceğim cayma parası için de dava açıyorum
1
5"
671,"Maya Harper
@hmaya7286
·
27 Eki 2023
@SuperYardim
 nakil talebim ile ilgili halen çozum yok. 1 aydır internetsizim, zorluk yaşıyorum ve aylık 240 lirayı ödemeye devam ediyorum.
1
3"
672,"hale irtem
@HaleIrtem
·
9 Eki 2023
@SuperYardim
 @Turkcell
 geçen yıl bayramiç Kurşunlu'da fena değildi Turkcell çekim kuvveti. Ama bu sene felaket. Superbox çatıya koydum hala iyi çalışmıyor. Lütfen ilgilenir misiniz bir sorun mu var bölgede. 
@TurkcellHizmet
 @YardDestek
1
46"
673,"tatsız kral
@sneijderatbunu
·
15 Oca
@SuperYardim
 ya kardeşim siz nasıl şirketsiniz ya. En pahalı paketinizi aldık modemi yeniledik internet kablosunu yeniledik google a giremiyoruz. Ayıp ya
1
16"
674,"Aydın Ates
@baates1907
·
7 Eki 2023
@SuperYardim
 adlı kişiye yanıt olarak
10 gındur fiber arzalı donmuyorlar
1
10"
675,"Aydın ŞEKER
@_aydinseker_
·
28 Eyl 2023
@SuperYardim
 10.09.2023 tarihinde nakil talebinde bulundum 28.09.2023 oldu hala nakil gerçekleşmedi. İptal etmek isteyince tahüt bedeli çıkartıyorlar ama kendileri bu kadar uzun zamandır nakil işlemi uzatıyorlar. kullanıcılar bunun için herhangi bir talep şikayet de bulunamıyoruz
1
21"
676,"Sercan Aktaş
@sercanonair
·
8 Ara 2023
@SuperYardim
 @Turkcell
 @TcellPlatinum
 @Fiberintenet
 
@TurkcellHizmet
 10mbps'den yukarı bir Upload hızı yok mu sizde? Websitenizde göremedim, Fiberlerde aynı. bana asgari 30mbps lazım. nasıl yaparız? uzak erişimde arada takılmalar oluyor, bunun önünü kesmek lazım
1
42"
677,"Doğukan Yılmaz
@dogukanyilmaz95
·
2 Eki 2023
@SuperYardim
 @TurkcellHizmet
 @Turkcell
 
Turkcell TV+ ‘ ı 1 yıl boyunca ücretsiz olarak tanımladıklarını iletildi. Faturamda ücret görüyorum, müşteri danışmanı hayır ücretsiz değil diyor. Bu resmen dolandırıcılık!
1
53"
678,"Adem
@Adem36665746
·
30 Eki 2023
@SuperYardim
 Tamam son ödeme tarihi 07 11 2023 olan faturam var ve OTOMATİK ÖDEME TALİMATI da var
O zaman neden inat ve ısrarla bana her gün mesaj yazarak faturamı hatırlatıyorsunuz Ya siz sapıksınız ya da ben dolandırıcı….
12"
679,"MaSigna
@masignaa
·
12 Ara 2023
@SuperYardim
 #superonlinepismanliktir
9"
680,"Ahmet D.
@ahmetdedeoglu
·
7 Eki 2023
@SuperYardim
 @Turkcell
 hem İnternet hizmetin de arıza oluşsun hemde müşteri hizmetleri numaranız cevap vermesin. Çözüm anlayışınıza bayıldım. Arıza yaptık müşteride ulaşamasın biz rahat rahat takılalım mantığı mı bu çalışma prensibi olarak?
2
37"
681,"Cenap soylu
@cenap_soylu
·
18 Ara 2023
@SuperYardim
 öncelikle merhabalar yaklaşık 4 senedir aboneliğim vardı iki ay ara verip tekrar aboneliğimi başlattım fakat 2. Aboneliğim başladığından itibaren sürekli internetim kopuyor işlerimi yapamıyorum bina içi elektrikçiye gösterdim bi sorun olmadığını söyledi fakat
2
31"
682,"Beyza
@Beyza95818928
·
17 Eki 2023
@SuperYardim
 bu sabah 6dan beri discorda giremiyorum. discord da internet sağlayıcınız ile ilgili bir sorun diyor.
1
36"
683,"dr qk
@drqkoo68
·
3 Eki 2023
@SuperYardim
2"
684,"Görkem
@Grkmksl80
·
2 Eki 2023
@SuperYardim
 adlı kişiye yanıt olarak
Evrakta sahtecilikten suç duyurusunda bulundum , yan oda için tv istedim , getirip kapıya bırakmışsınız birde teslim ve kurulum için imza atmışsınız :) şimdi kurulmadı diyorum , imzanız var kurulmuş diyorsunuz :)) evrakı mail artınız , taklit imza olurda biraz alakası olur :)
8"
685,"Ünsal Eroglu. NYAN
@unsal2339
·
10 Eki 2023
@SuperYardim
 merhabalar henüz internetimi 100 megabitten 200 megabite çıkarmama rağmen maalesef bu hızın yarısını bile alamıyorum acil destek rica ediyorum
1
5"
686,"fredi bosgezen
@Fbilmez512Firat
·
29 Oca
@SuperYardim
 adlı kişiye yanıt olarak
FİBEREBASVURDUMGELMEDİNİZ BASKA EVEGECTİMSİMDİDEDİYORSUNUZKURULUMUNUYAPTİGİMİZ CİHAZLARİ TESLİM EDİN VE KULLANDİGİNİZİNTERNETİNPARASİNİ VERİNALLAH ASKİNAGELMEDİNİZ Kİ ARİYORUMACMİYORSUNUZDASİZSADECE PİSMANLİKSİNİZ AKLİ OLAN TURKCELL FİBERDENUZAKOLUR 
@TurkcellHizmet
 @SuperYardim
1
20"
687,"H.Riza Ergun
@kollektivist
·
11 Oca
@SuperYardim
 Neden arıza telefonuna ulaşılmıyor, hat sürekli düşüyor, en az 6 kere denedik her seferinde telefon düştü?
1
10"
688,"AYKUT RÜZGAR
@AYKUTRZGAR1907
·
28 Oca
@SuperYardim
 ya kardeşim 5 (beş) aydır problem olur mu nasıl bı hizmet veriyorsunuz lanet olsun ya hangi devirde yaşıyoruz sadece 6 mbit hız olur mu yazıklar olsun
13"
689,"Umut Koçak 𐱅𐰇𐰼𐰰
@Umutkoc12563194
·
16 Eki 2023
@SuperYardim
 Bana kurulumda yeni abone oldugum icin,sıfır kablo modem sözü verdiniz. Gelen ekipler kablo çekmedi eski kabloyu bağladı. 2 saatte 1 bazen 3 saatte 1 İnternet kopuyor. Durum bu
1
8"
690,"༒HANDE༒
@bellahan94
·
4 Eki 2023
@SuperYardim
 superonline turkcell ev interneti çekmiyor kırmızı ışık yanıyor
41"
691,"Yunus Altun
@al00124673
·
28 Ara 2023
@SuperYardim
 nin yaptığı kurulum :)  https://youtube.com/shorts/ZOVRfbJeMKE… #KuzeyMarmaraOtoyolu #zamlar #OsmanPamukoğlu
91"
692,"Roza
@guler00021
·
18 Kas 2023
@SuperYardim
 merhaba yaklaşık 6-7 ay önce Superonline geçtik cayma bedeli ile ilgili bir görüşmemiz olmuştu cayma bedelini biz karşılayacağız diye ama hiçbir şekilde geri dönüş olmadı , defalarca anlattım personellerinize ama hiçbir şekilde çözüme ulaşamadık. İptal ettireceğim
2
83"
